time,hr,rr,sv,hrv,ss,status,bbt0,bbt1,bbt2,time2
1581833914,0,0,0,0,464,1,0,0,0,1581833896
1581833915,0,0,0,0,428,1,0,0,0,1581833897
1581833916,0,0,0,0,443,1,0,0,0,1581833898
1581833917,0,0,0,0,548,1,0,0,0,1581833899
1581833918,0,0,0,0,441,1,0,0,0,1581833900
1581833919,0,0,0,0,480,1,0,0,0,1581833901
1581833920,0,0,0,0,465,1,0,0,0,1581833902
1581833921,0,0,0,0,538,1,0,0,0,1581833903
1581833922,0,0,0,0,575,1,0,0,0,1581833904
1581833923,0,0,0,0,475,1,0,0,0,1581833905
1581833924,0,0,0,0,431,1,0,0,0,1581833906
1581833925,0,0,0,0,412,1,0,0,0,1581833907
1581833926,0,0,0,0,412,1,0,0,0,1581833908
1581833927,0,0,0,0,530,1,0,0,0,1581833909
1581833928,0,0,0,0,512,1,0,0,0,1581833910
1581833929,0,0,0,0,433,1,0,0,0,1581833911
1581833930,0,0,0,0,542,1,0,0,0,1581833912
1581833931,0,0,0,0,429,1,0,0,0,1581833913
1581833932,0,0,0,0,420,1,0,0,0,1581833914
1581833933,0,0,0,0,375,1,0,0,0,1581833915
1581833934,0,0,0,0,403,1,0,0,0,1581833916
1581833935,0,0,0,0,464,1,0,0,0,1581833917
1581833936,0,0,0,0,495,1,0,0,0,1581833918
1581833937,0,0,0,0,516,1,0,0,0,1581833919
1581833938,0,0,0,0,514,1,0,0,0,1581833920
1581833939,0,0,0,0,386,1,0,0,0,1581833921
1581833940,0,0,0,0,460,1,0,0,0,1581833922
1581833941,0,0,0,0,481,1,0,0,0,1581833923
1581833942,0,0,0,0,485,1,0,0,0,1581833924
1581833943,0,0,0,0,538,1,0,0,0,1581833925
1581833944,0,0,0,0,470,1,0,0,0,1581833926
1581833945,0,0,0,0,419,1,0,0,0,1581833927
1581833946,0,0,0,0,395,1,0,0,0,1581833928
1581833947,0,0,0,0,527,1,0,0,0,1581833929
1581833948,0,0,0,0,501,1,0,0,0,1581833930
1581833949,0,0,0,0,509,1,0,0,0,1581833931
1581833950,0,0,0,0,485,1,0,0,0,1581833932
1581833951,0,0,0,0,445,1,0,0,0,1581833933
1581833952,0,0,0,0,409,1,0,0,0,1581833934
1581833953,0,0,0,0,416,1,0,0,0,1581833935
1581833954,0,0,0,0,482,1,0,0,0,1581833936
1581833955,0,0,0,0,408,1,0,0,0,1581833937
1581833956,0,0,0,0,466,1,0,0,0,1581833938
1581833957,0,0,0,0,548,1,0,0,0,1581833939
1581833958,0,0,0,0,459,1,0,0,0,1581833940
1581833959,0,0,0,0,591,1,0,0,0,1581833941
1581833960,0,0,0,0,477,1,0,0,0,1581833942
1581833961,0,0,0,0,508,1,0,0,0,1581833943
1581833962,0,0,0,0,528,1,0,0,0,1581833944
1581833963,0,0,0,0,350,1,0,0,0,1581833945
1581833964,0,0,0,0,427,1,0,0,0,1581833946
1581833965,0,0,0,0,439,1,0,0,0,1581833947
1581833966,0,0,0,0,518,1,0,0,0,1581833948
1581833967,0,0,0,0,559,1,0,0,0,1581833949
1581833968,0,0,0,0,434,1,0,0,0,1581833950
1581833969,0,0,0,0,433,1,0,0,0,1581833951
1581833970,0,0,0,0,442,1,0,0,0,1581833952
1581833971,0,0,0,0,479,1,0,0,0,1581833953
1581833972,0,0,0,0,477,1,0,0,0,1581833954
1581833973,0,0,0,0,446,1,0,0,0,1581833955
1581833974,0,0,0,0,571,1,0,0,0,1581833956
1581833975,0,0,0,0,501,1,0,0,0,1581833957
1581833976,0,0,0,0,533,1,0,0,0,1581833958
1581833977,0,0,0,0,467,1,0,0,0,1581833959
1581833978,0,0,0,0,333,1,0,0,0,1581833960
1581833979,0,0,0,0,443,1,0,0,0,1581833961
1581833980,0,0,0,0,486,1,0,0,0,1581833962
1581833981,0,0,0,0,509,1,0,0,0,1581833963
1581833982,0,0,0,0,522,1,0,0,0,1581833964
1581833983,0,0,0,0,473,1,0,0,0,1581833965
1581833984,0,0,0,0,506,1,0,0,0,1581833966
1581833985,0,0,0,0,636,1,0,0,0,1581833967
1581833986,0,0,0,0,3053,2,0,0,0,1581833968
1581833987,61,5,61,148,2121,1,488,156948,0,1581833969
1581833988,61,5,61,148,1757,1,488,156948,0,1581833970
1581833989,61,5,61,148,5538,1,488,156948,0,1581833971
1581833990,61,5,61,148,10538,2,2808,0,0,1581833972
1581833991,61,5,61,148,18867,2,2808,0,0,1581833973
1581833992,61,5,61,148,29276,2,2808,0,0,1581833974
1581833993,61,5,61,148,12602,2,2808,0,0,1581833975
1581833994,61,5,61,148,29484,2,2808,0,0,1581833976
1581833995,0,0,0,0,13124,2,0,0,0,1581833977
1581833996,0,0,0,0,21311,2,0,0,0,1581833978
1581833997,0,0,0,0,8082,2,0,0,0,1581833979
1581833998,0,0,0,0,5367,1,0,0,0,1581833980
1581833999,61,5,67,148,2287,1,8669,0,0,1581833981
1581834000,61,5,67,148,1237,1,8669,0,0,1581833982
1581834001,61,5,67,148,680,1,8669,0,0,1581833983
1581834002,61,5,67,148,591,1,8669,0,0,1581833984
1581834003,0,0,0,0,437,1,0,0,0,1581833985
1581834004,0,0,0,0,526,1,0,0,0,1581833986
1581834005,0,0,0,0,451,1,0,0,0,1581833987
1581834006,0,0,0,0,437,1,0,0,0,1581833988
1581834007,0,0,0,0,499,1,0,0,0,1581833989
1581834008,0,0,0,0,403,1,0,0,0,1581833990
1581834009,0,0,0,0,487,1,0,0,0,1581833991
1581834010,0,0,0,0,495,1,0,0,0,1581833992
1581834011,0,0,0,0,493,1,0,0,0,1581833993
1581834012,0,0,0,0,458,1,0,0,0,1581833994
1581834013,0,0,0,0,422,1,0,0,0,1581833995
1581834014,0,0,0,0,385,1,0,0,0,1581833996
1581834015,0,0,0,0,432,1,0,0,0,1581833997
1581834016,0,0,0,0,466,1,0,0,0,1581833998
1581834017,0,0,0,0,1265,1,0,0,0,1581833999
1581834018,61,5,67,148,2601,1,19053,0,0,1581834000
1581834019,62,5,92,108,1646,1,980,0,0,1581834001
1581834020,62,5,79,56,734,1,901,0,0,1581834002
1581834021,62,5,79,56,514,1,901,0,0,1581834003
1581834022,62,5,79,56,341,1,901,0,0,1581834004
1581834023,62,5,79,56,339,1,901,0,0,1581834005
1581834024,0,0,0,0,343,1,0,0,0,1581834006
1581834025,0,0,0,0,363,1,0,0,0,1581834007
1581834026,0,0,0,0,366,1,0,0,0,1581834008
1581834027,0,0,0,0,337,1,0,0,0,1581834009
1581834028,0,0,0,0,319,1,0,0,0,1581834010
1581834029,0,0,0,0,363,1,0,0,0,1581834011
1581834030,0,0,0,0,439,1,0,0,0,1581834012
1581834031,0,0,0,0,445,1,0,0,0,1581834013
1581834032,0,0,0,0,421,1,0,0,0,1581834014
1581834033,0,0,0,0,437,1,0,0,0,1581834015
1581834034,0,0,0,0,491,1,0,0,0,1581834016
1581834035,0,0,0,0,355,1,0,0,0,1581834017
1581834036,0,0,0,0,334,1,0,0,0,1581834018
1581834037,0,0,0,0,397,1,0,0,0,1581834019
1581834038,0,0,0,0,415,1,0,0,0,1581834020
1581834039,0,0,0,0,492,1,0,0,0,1581834021
1581834040,0,0,0,0,406,1,0,0,0,1581834022
1581834041,0,0,0,0,349,1,0,0,0,1581834023
1581834042,0,0,0,0,365,1,0,0,0,1581834024
1581834043,0,0,0,0,360,1,0,0,0,1581834025
1581834044,0,0,0,0,388,1,0,0,0,1581834026
1581834045,0,0,0,0,375,1,0,0,0,1581834027
1581834046,0,0,0,0,421,1,0,0,0,1581834028
1581834047,0,0,0,0,417,1,0,0,0,1581834029
1581834048,0,0,0,0,472,1,0,0,0,1581834030
1581834049,0,0,0,0,452,1,0,0,0,1581834030
1581834050,0,0,0,0,367,1,0,0,0,1581834031
1581834051,0,0,0,0,373,1,0,0,0,1581834032
1581834052,0,0,0,0,413,1,0,0,0,1581834033
1581834053,0,0,0,0,377,1,0,0,0,1581834034
1581834054,0,0,0,0,372,1,0,0,0,1581834035
1581834055,0,0,0,0,370,1,0,0,0,1581834036
1581834056,0,0,0,0,408,1,0,0,0,1581834037
1581834057,0,0,0,0,380,1,0,0,0,1581834038
1581834058,0,0,0,0,457,1,0,0,0,1581834039
1581834059,0,0,0,0,458,1,0,0,0,1581834040
1581834060,0,0,0,0,463,1,0,0,0,1581834041
1581834061,0,0,0,0,448,1,0,0,0,1581834042
1581834062,0,0,0,0,442,1,0,0,0,1581834043
1581834063,0,0,0,0,424,1,0,0,0,1581834044
1581834064,0,0,0,0,470,1,0,0,0,1581834045
1581834065,0,0,0,0,395,1,0,0,0,1581834046
1581834066,0,0,0,0,416,1,0,0,0,1581834047
1581834067,0,0,0,0,404,1,0,0,0,1581834048
1581834068,0,0,0,0,421,1,0,0,0,1581834049
1581834069,0,0,0,0,379,1,0,0,0,1581834050
1581834070,0,0,0,0,454,1,0,0,0,1581834051
1581834071,0,0,0,0,473,1,0,0,0,1581834052
1581834072,0,0,0,0,404,1,0,0,0,1581834053
1581834073,0,0,0,0,424,1,0,0,0,1581834054
1581834074,0,0,0,0,384,1,0,0,0,1581834055
1581834075,0,0,0,0,454,1,0,0,0,1581834056
1581834076,0,0,0,0,434,1,0,0,0,1581834057
1581834077,0,0,0,0,420,1,0,0,0,1581834058
1581834078,0,0,0,0,404,1,0,0,0,1581834059
1581834079,0,0,0,0,483,1,0,0,0,1581834060
1581834080,0,0,0,0,536,1,0,0,0,1581834061
1581834081,0,0,0,0,433,1,0,0,0,1581834062
1581834082,0,0,0,0,2935,1,0,0,0,1581834063
1581834083,62,5,82,56,3784,1,63380,0,0,1581834064
1581834084,62,5,87,67,1947,1,649,0,0,1581834065
1581834085,62,5,85,106,1047,1,1634,0,0,1581834066
1581834086,62,5,85,106,608,1,1634,0,0,1581834067
1581834087,62,5,85,106,555,1,1634,0,0,1581834068
1581834088,62,5,85,106,1892,1,1634,0,0,1581834069
1581834089,62,5,91,106,2778,2,3928,0,0,1581834070
1581834090,62,5,91,106,1313,1,3928,0,0,1581834071
1581834091,62,5,91,106,712,1,3928,0,0,1581834072
1581834092,62,5,91,106,409,1,3928,0,0,1581834073
1581834093,62,5,91,106,465,1,3928,0,0,1581834074
1581834094,0,0,0,0,488,1,0,0,0,1581834075
1581834095,0,0,0,0,502,1,0,0,0,1581834076
1581834096,0,0,0,0,365,1,0,0,0,1581834077
1581834097,0,0,0,0,370,1,0,0,0,1581834078
1581834098,0,0,0,0,357,1,0,0,0,1581834079
1581834099,0,0,0,0,397,1,0,0,0,1581834080
1581834100,0,0,0,0,446,1,0,0,0,1581834081
1581834101,0,0,0,0,435,1,0,0,0,1581834082
1581834102,0,0,0,0,417,1,0,0,0,1581834083
1581834103,0,0,0,0,385,1,0,0,0,1581834084
1581834104,0,0,0,0,439,1,0,0,0,1581834085
1581834105,0,0,0,0,469,1,0,0,0,1581834086
1581834106,0,0,0,0,397,1,0,0,0,1581834087
1581834107,0,0,0,0,408,1,0,0,0,1581834088
1581834108,0,0,0,0,384,1,0,0,0,1581834089
1581834109,0,0,0,0,429,1,0,0,0,1581834090
1581834110,0,0,0,0,384,1,0,0,0,1581834091
1581834111,0,0,0,0,372,1,0,0,0,1581834092
1581834112,0,0,0,0,424,1,0,0,0,1581834093
1581834113,0,0,0,0,370,1,0,0,0,1581834094
1581834114,0,0,0,0,390,1,0,0,0,1581834095
1581834115,0,0,0,0,418,1,0,0,0,1581834096
1581834116,0,0,0,0,400,1,0,0,0,1581834097
1581834117,0,0,0,0,406,1,0,0,0,1581834098
1581834118,0,0,0,0,434,1,0,0,0,1581834099
1581834119,0,0,0,0,406,1,0,0,0,1581834100
1581834120,0,0,0,0,462,1,0,0,0,1581834101
1581834121,0,0,0,0,407,1,0,0,0,1581834102
1581834122,0,0,0,0,434,1,0,0,0,1581834103
1581834123,0,0,0,0,378,1,0,0,0,1581834104
1581834124,0,0,0,0,366,1,0,0,0,1581834105
1581834125,0,0,0,0,386,1,0,0,0,1581834106
1581834126,0,0,0,0,354,1,0,0,0,1581834107
1581834127,0,0,0,0,376,1,0,0,0,1581834108
1581834128,0,0,0,0,379,1,0,0,0,1581834109
1581834129,0,0,0,0,357,1,0,0,0,1581834110
1581834130,0,0,0,0,384,1,0,0,0,1581834111
1581834131,0,0,0,0,356,1,0,0,0,1581834112
1581834132,0,0,0,0,424,1,0,0,0,1581834113
1581834133,0,0,0,0,427,1,0,0,0,1581834114
1581834134,0,0,0,0,425,1,0,0,0,1581834115
1581834135,0,0,0,0,406,1,0,0,0,1581834116
1581834136,0,0,0,0,394,1,0,0,0,1581834117
1581834137,0,0,0,0,436,1,0,0,0,1581834118
1581834138,0,0,0,0,477,1,0,0,0,1581834119
1581834139,0,0,0,0,386,1,0,0,0,1581834120
1581834140,0,0,0,0,351,1,0,0,0,1581834121
1581834141,0,0,0,0,390,1,0,0,0,1581834122
1581834142,0,0,0,0,363,1,0,0,0,1581834123
1581834143,0,0,0,0,384,1,0,0,0,1581834124
1581834144,0,0,0,0,390,1,0,0,0,1581834125
1581834145,0,0,0,0,383,1,0,0,0,1581834126
1581834146,0,0,0,0,365,1,0,0,0,1581834127
1581834147,0,0,0,0,395,1,0,0,0,1581834128
1581834148,0,0,0,0,429,1,0,0,0,1581834129
1581834149,0,0,0,0,401,1,0,0,0,1581834130
1581834150,0,0,0,0,453,1,0,0,0,1581834131
1581834151,0,0,0,0,407,1,0,0,0,1581834132
1581834152,0,0,0,0,416,1,0,0,0,1581834133
1581834153,0,0,0,0,416,1,0,0,0,1581834134
1581834154,0,0,0,0,365,1,0,0,0,1581834135
1581834155,0,0,0,0,371,1,0,0,0,1581834136
1581834156,0,0,0,0,396,1,0,0,0,1581834137
1581834157,0,0,0,0,426,1,0,0,0,1581834138
1581834158,0,0,0,0,400,1,0,0,0,1581834139
1581834159,0,0,0,0,412,1,0,0,0,1581834140
1581834160,0,0,0,0,318,1,0,0,0,1581834141
1581834161,0,0,0,0,403,1,0,0,0,1581834142
1581834162,0,0,0,0,414,1,0,0,0,1581834143
1581834163,0,0,0,0,516,1,0,0,0,1581834144
1581834164,0,0,0,0,428,1,0,0,0,1581834145
1581834165,0,0,0,0,485,1,0,0,0,1581834146
1581834166,0,0,0,0,527,1,0,0,0,1581834147
1581834167,0,0,0,0,470,1,0,0,0,1581834148
1581834168,0,0,0,0,424,1,0,0,0,1581834149
1581834169,0,0,0,0,420,1,0,0,0,1581834150
1581834170,0,0,0,0,453,1,0,0,0,1581834151
1581834171,0,0,0,0,454,1,0,0,0,1581834152
1581834172,0,0,0,0,382,1,0,0,0,1581834153
1581834173,0,0,0,0,342,1,0,0,0,1581834154
1581834174,0,0,0,0,359,1,0,0,0,1581834155
1581834175,0,0,0,0,397,1,0,0,0,1581834156
1581834176,0,0,0,0,470,1,0,0,0,1581834157
1581834177,0,0,0,0,378,1,0,0,0,1581834158
1581834178,0,0,0,0,349,1,0,0,0,1581834159
1581834179,0,0,0,0,366,1,0,0,0,1581834160
1581834180,0,0,0,0,406,1,0,0,0,1581834161
1581834181,0,0,0,0,384,1,0,0,0,1581834162
1581834182,0,0,0,0,380,1,0,0,0,1581834163
1581834183,0,0,0,0,391,1,0,0,0,1581834164
1581834184,0,0,0,0,432,1,0,0,0,1581834165
1581834185,0,0,0,0,441,1,0,0,0,1581834166
1581834186,0,0,0,0,434,1,0,0,0,1581834167
1581834187,0,0,0,0,465,1,0,0,0,1581834168
1581834188,0,0,0,0,390,1,0,0,0,1581834169
1581834189,0,0,0,0,338,1,0,0,0,1581834170
1581834190,0,0,0,0,355,1,0,0,0,1581834171
1581834191,0,0,0,0,364,1,0,0,0,1581834172
1581834192,0,0,0,0,303,1,0,0,0,1581834173
1581834193,0,0,0,0,460,1,0,0,0,1581834174
1581834194,0,0,0,0,394,1,0,0,0,1581834175
1581834195,0,0,0,0,444,1,0,0,0,1581834176
1581834196,0,0,0,0,414,1,0,0,0,1581834177
1581834197,0,0,0,0,451,1,0,0,0,1581834178
1581834198,0,0,0,0,402,1,0,0,0,1581834179
1581834199,0,0,0,0,410,1,0,0,0,1581834180
1581834200,0,0,0,0,442,1,0,0,0,1581834181
1581834201,0,0,0,0,451,1,0,0,0,1581834182
1581834202,0,0,0,0,457,1,0,0,0,1581834183
1581834203,0,0,0,0,432,1,0,0,0,1581834184
1581834204,0,0,0,0,458,1,0,0,0,1581834185
1581834205,0,0,0,0,413,1,0,0,0,1581834186
1581834206,0,0,0,0,413,1,0,0,0,1581834187
1581834207,0,0,0,0,345,1,0,0,0,1581834188
1581834208,0,0,0,0,379,1,0,0,0,1581834189
1581834209,0,0,0,0,442,1,0,0,0,1581834190
1581834210,0,0,0,0,507,1,0,0,0,1581834191
1581834211,0,0,0,0,415,1,0,0,0,1581834192
1581834212,0,0,0,0,381,1,0,0,0,1581834193
1581834213,0,0,0,0,371,1,0,0,0,1581834194
1581834214,0,0,0,0,412,1,0,0,0,1581834195
1581834215,0,0,0,0,412,1,0,0,0,1581834196
1581834216,0,0,0,0,480,1,0,0,0,1581834197
1581834217,0,0,0,0,430,1,0,0,0,1581834198
1581834218,0,0,0,0,353,1,0,0,0,1581834199
1581834219,0,0,0,0,394,1,0,0,0,1581834200
1581834220,0,0,0,0,457,1,0,0,0,1581834201
1581834221,0,0,0,0,504,1,0,0,0,1581834202
1581834222,0,0,0,0,392,1,0,0,0,1581834203
1581834223,0,0,0,0,351,1,0,0,0,1581834204
1581834224,0,0,0,0,4587,1,0,0,0,1581834205
1581834225,62,5,92,106,8872,2,135699,0,0,1581834206
1581834226,62,5,91,129,2259,1,1449,0,0,1581834207
1581834227,64,5,75,141,2590,1,547,686,0,1581834208
1581834228,64,5,76,151,10604,2,483,0,0,1581834209
1581834229,64,5,76,151,5372,2,483,0,0,1581834210
1581834230,64,5,76,151,3515,1,483,0,0,1581834211
1581834231,64,5,81,151,2295,1,3219,0,0,1581834212
1581834232,64,5,81,151,4349,1,946,0,0,1581834213
1581834233,64,5,81,151,8993,2,946,0,0,1581834214
1581834234,64,5,81,151,21659,2,946,0,0,1581834215
1581834235,64,5,81,151,6465,1,946,0,0,1581834216
1581834236,64,5,81,151,10741,2,946,0,0,1581834217
1581834237,0,0,0,0,6871,1,0,0,0,1581834218
1581834238,64,5,84,151,3798,1,5628,0,0,1581834219
1581834239,64,5,84,151,3318,1,1139,0,0,1581834220
1581834240,65,5,85,160,2666,1,469,708,0,1581834221
1581834241,65,6,84,153,1460,1,702,0,0,1581834222
1581834242,65,6,84,153,896,1,702,0,0,1581834223
1581834243,65,6,84,153,569,1,702,0,0,1581834224
1581834244,65,6,84,153,619,1,702,0,0,1581834225
1581834245,0,0,0,0,764,1,0,0,0,1581834226
1581834246,0,0,0,0,3804,2,0,0,0,1581834227
1581834247,0,0,0,0,2340,1,0,0,0,1581834228
1581834248,65,6,83,153,1241,1,6757,0,0,1581834229
1581834249,65,6,83,153,632,1,6757,0,0,1581834230
1581834250,65,6,83,153,555,1,6757,0,0,1581834231
1581834251,65,6,83,153,587,1,6757,0,0,1581834232
1581834252,0,0,0,0,511,1,0,0,0,1581834233
1581834253,0,0,0,0,457,1,0,0,0,1581834234
1581834254,0,0,0,0,383,1,0,0,0,1581834235
1581834255,0,0,0,0,454,1,0,0,0,1581834236
1581834256,0,0,0,0,449,1,0,0,0,1581834237
1581834257,0,0,0,0,1897,1,0,0,0,1581834238
1581834258,65,6,84,153,2816,1,10262,0,0,1581834239
1581834259,65,6,84,153,21461,2,621,0,0,1581834240
1581834260,65,6,84,153,9902,2,621,0,0,1581834241
1581834261,65,6,89,153,4820,1,3024,0,0,1581834242
1581834262,65,6,89,153,8763,2,3024,0,0,1581834243
1581834263,66,6,94,169,8111,2,1207,0,0,1581834244
1581834264,66,6,97,207,3963,1,1619,0,0,1581834245
1581834265,66,6,102,215,3367,1,507,557,0,1581834246
1581834266,66,6,102,215,2990,1,507,557,0,1581834247
1581834267,66,9,102,214,1948,1,668,1104,0,1581834248
1581834268,66,9,99,210,1355,1,982,0,0,1581834249
1581834269,66,9,96,197,973,1,805,0,0,1581834250
1581834270,66,9,93,186,582,1,847,0,0,1581834251
1581834271,66,9,93,186,454,1,847,0,0,1581834252
1581834272,66,9,93,186,422,1,847,0,0,1581834253
1581834273,66,9,93,186,517,1,847,0,0,1581834254
1581834274,0,0,0,0,447,1,0,0,0,1581834255
1581834275,0,0,0,0,393,1,0,0,0,1581834256
1581834276,0,0,0,0,438,1,0,0,0,1581834257
1581834277,0,0,0,0,492,1,0,0,0,1581834258
1581834278,0,0,0,0,408,1,0,0,0,1581834259
1581834279,0,0,0,0,503,1,0,0,0,1581834260
1581834280,0,0,0,0,388,1,0,0,0,1581834261
1581834281,0,0,0,0,417,1,0,0,0,1581834262
1581834282,0,0,0,0,429,1,0,0,0,1581834263
1581834283,0,0,0,0,537,1,0,0,0,1581834264
1581834284,0,0,0,0,412,1,0,0,0,1581834265
1581834285,0,0,0,0,511,1,0,0,0,1581834266
1581834286,0,0,0,0,454,1,0,0,0,1581834267
1581834287,0,0,0,0,425,1,0,0,0,1581834268
1581834288,0,0,0,0,498,1,0,0,0,1581834269
1581834289,0,0,0,0,556,1,0,0,0,1581834269
1581834290,0,0,0,0,474,1,0,0,0,1581834270
1581834291,0,0,0,0,402,1,0,0,0,1581834271
1581834292,0,0,0,0,407,1,0,0,0,1581834272
1581834293,0,0,0,0,457,1,0,0,0,1581834273
1581834294,0,0,0,0,452,1,0,0,0,1581834274
1581834295,0,0,0,0,411,1,0,0,0,1581834275
1581834296,0,0,0,0,404,1,0,0,0,1581834276
1581834297,0,0,0,0,355,1,0,0,0,1581834277
1581834298,0,0,0,0,427,1,0,0,0,1581834278
1581834299,0,0,0,0,391,1,0,0,0,1581834279
1581834300,0,0,0,0,375,1,0,0,0,1581834280
1581834301,0,0,0,0,375,1,0,0,0,1581834281
1581834302,0,0,0,0,373,1,0,0,0,1581834282
1581834303,0,0,0,0,437,1,0,0,0,1581834283
1581834304,0,0,0,0,391,1,0,0,0,1581834284
1581834305,0,0,0,0,463,1,0,0,0,1581834285
1581834306,0,0,0,0,412,1,0,0,0,1581834286
1581834307,0,0,0,0,412,1,0,0,0,1581834287
1581834308,0,0,0,0,486,1,0,0,0,1581834288
1581834309,0,0,0,0,435,1,0,0,0,1581834289
1581834310,0,0,0,0,422,1,0,0,0,1581834290
1581834311,0,0,0,0,452,1,0,0,0,1581834291
1581834312,0,0,0,0,413,1,0,0,0,1581834292
1581834313,0,0,0,0,459,1,0,0,0,1581834293
1581834314,0,0,0,0,553,1,0,0,0,1581834294
1581834315,0,0,0,0,426,1,0,0,0,1581834295
1581834316,0,0,0,0,433,1,0,0,0,1581834296
1581834317,0,0,0,0,422,1,0,0,0,1581834297
1581834318,0,0,0,0,412,1,0,0,0,1581834298
1581834319,0,0,0,0,389,1,0,0,0,1581834299
1581834320,0,0,0,0,413,1,0,0,0,1581834300
1581834321,0,0,0,0,475,1,0,0,0,1581834301
1581834322,0,0,0,0,527,1,0,0,0,1581834302
1581834323,0,0,0,0,555,1,0,0,0,1581834303
1581834324,0,0,0,0,472,1,0,0,0,1581834304
1581834325,0,0,0,0,378,1,0,0,0,1581834305
1581834326,0,0,0,0,365,1,0,0,0,1581834306
1581834327,0,0,0,0,358,1,0,0,0,1581834307
1581834328,0,0,0,0,404,1,0,0,0,1581834308
1581834329,0,0,0,0,472,1,0,0,0,1581834309
1581834330,0,0,0,0,487,1,0,0,0,1581834310
1581834331,0,0,0,0,449,1,0,0,0,1581834311
1581834332,0,0,0,0,5257,1,0,0,0,1581834312
1581834333,0,0,0,0,2196,2,0,0,0,1581834313
1581834334,0,0,0,0,1106,1,0,0,0,1581834314
1581834335,67,9,90,186,545,1,64691,0,0,1581834315
1581834336,67,9,90,186,464,1,64691,0,0,1581834316
1581834337,67,9,90,186,379,1,64691,0,0,1581834317
1581834338,67,9,90,186,397,1,64691,0,0,1581834318
1581834339,0,0,0,0,363,1,0,0,0,1581834319
1581834340,0,0,0,0,402,1,0,0,0,1581834320
1581834341,0,0,0,0,470,1,0,0,0,1581834321
1581834342,0,0,0,0,416,1,0,0,0,1581834322
1581834343,0,0,0,0,473,1,0,0,0,1581834323
1581834344,0,0,0,0,444,1,0,0,0,1581834324
1581834345,0,0,0,0,393,1,0,0,0,1581834325
1581834346,0,0,0,0,436,1,0,0,0,1581834326
1581834347,0,0,0,0,511,1,0,0,0,1581834327
1581834348,0,0,0,0,424,1,0,0,0,1581834328
1581834349,0,0,0,0,411,1,0,0,0,1581834329
1581834350,0,0,0,0,409,1,0,0,0,1581834330
1581834351,0,0,0,0,471,1,0,0,0,1581834331
1581834352,0,0,0,0,384,1,0,0,0,1581834332
1581834353,0,0,0,0,433,1,0,0,0,1581834333
1581834354,0,0,0,0,442,1,0,0,0,1581834334
1581834355,0,0,0,0,474,1,0,0,0,1581834335
1581834356,0,0,0,0,498,1,0,0,0,1581834336
1581834357,0,0,0,0,547,1,0,0,0,1581834337
1581834358,0,0,0,0,396,1,0,0,0,1581834338
1581834359,0,0,0,0,433,1,0,0,0,1581834339
1581834360,0,0,0,0,411,1,0,0,0,1581834340
1581834361,0,0,0,0,433,1,0,0,0,1581834341
1581834362,0,0,0,0,417,1,0,0,0,1581834342
1581834363,0,0,0,0,405,1,0,0,0,1581834343
1581834364,0,0,0,0,395,1,0,0,0,1581834344
1581834365,0,0,0,0,456,1,0,0,0,1581834345
1581834366,0,0,0,0,442,1,0,0,0,1581834346
1581834367,0,0,0,0,338,1,0,0,0,1581834347
1581834368,0,0,0,0,419,1,0,0,0,1581834348
1581834369,0,0,0,0,393,1,0,0,0,1581834349
1581834370,0,0,0,0,422,1,0,0,0,1581834350
1581834371,0,0,0,0,408,1,0,0,0,1581834351
1581834372,0,0,0,0,392,1,0,0,0,1581834352
1581834373,0,0,0,0,390,1,0,0,0,1581834353
1581834374,0,0,0,0,392,1,0,0,0,1581834354
1581834375,0,0,0,0,393,1,0,0,0,1581834355
1581834376,0,0,0,0,366,1,0,0,0,1581834356
1581834377,0,0,0,0,413,1,0,0,0,1581834357
1581834378,0,0,0,0,391,1,0,0,0,1581834358
1581834379,0,0,0,0,432,1,0,0,0,1581834359
1581834380,0,0,0,0,439,1,0,0,0,1581834360
1581834381,0,0,0,0,416,1,0,0,0,1581834361
1581834382,0,0,0,0,528,1,0,0,0,1581834362
1581834383,0,0,0,0,556,1,0,0,0,1581834363
1581834384,0,0,0,0,530,1,0,0,0,1581834364
1581834385,0,0,0,0,619,1,0,0,0,1581834365
1581834386,0,0,0,0,585,1,0,0,0,1581834366
1581834387,67,9,87,186,1750,1,52910,0,0,1581834367
1581834388,67,9,87,186,10298,2,52910,0,0,1581834368
1581834389,67,9,87,186,6093,1,52910,0,0,1581834369
1581834390,67,9,86,186,4998,1,2764,0,0,1581834370
1581834391,67,9,86,186,4994,1,2764,0,0,1581834371
1581834392,67,9,86,186,23632,2,2764,0,0,1581834372
1581834393,67,9,86,186,8488,2,2764,0,0,1581834373
1581834394,67,9,89,186,4829,1,3981,0,0,1581834374
1581834395,67,9,89,186,3401,1,821,0,0,1581834375
1581834396,67,9,89,186,1844,1,862,0,0,1581834376
1581834397,67,9,89,186,937,1,862,0,0,1581834377
1581834398,67,9,89,186,761,1,862,0,0,1581834378
1581834399,67,9,89,186,612,1,862,0,0,1581834379
1581834400,0,0,0,0,493,1,0,0,0,1581834380
1581834401,0,0,0,0,548,1,0,0,0,1581834381
1581834402,0,0,0,0,515,1,0,0,0,1581834382
1581834403,0,0,0,0,426,1,0,0,0,1581834383
1581834404,0,0,0,0,410,1,0,0,0,1581834384
1581834405,0,0,0,0,421,1,0,0,0,1581834385
1581834406,0,0,0,0,432,1,0,0,0,1581834386
1581834407,0,0,0,0,458,1,0,0,0,1581834387
